d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
10.47,-3.88,0.82,-4.04,8.19,4.78,1.06,0.3,0.06,-45.92,-32.91,10.15,2
8.47,-3.92,0.78,-4.7,8.19,4.82,0.93,0.32,0.01,-61.16,-33.32,16.12,2
6.19,-3.56,0.86,-4.43,8.19,4.78,0.89,0.33,0.02,-79.08,-36.01,10.97,2
5.49,-3.37,-1.52,-4.31,8.15,5.02,0.88,0.35,0.08,-92.48,-34.04,2.23,2
5.09,-3.84,-1.29,-4.7,8.43,5.13,0.87,0.41,0.12,-92.15,-26.08,-6.49,2
4.43,-4.07,-1.05,-4.98,8.7,4.86,0.94,0.38,0.1,-91.22,-13.46,-9.97,2
3.09,-4.07,-1.72,-4.7,8.98,4.58,0.96,0.41,0.03,-99.65,-6.86,-13.56,2
1.45,-3.88,-2.31,-4.35,9.17,4.19,0.94,0.41,0.02,-110.57,-7.69,-13.64,2
0.86,-3.25,-2.51,-4.39,9.02,3.88,0.91,0.41,0.04,-119.11,-10.12,-13.02,2
1.72,-2.19,-2.23,-4.39,8.59,3.64,0.93,0.46,0.07,-126.15,-15.44,-8.98,2
3.29,0.58,-2.27,-4.78,8.9,3.88,0.97,0.46,0.1,-128.77,-21.41,-3.07,2
4.43,1.05,-2.43,-4.47,8.82,3.64,0.96,0.39,0.11,-123.55,-24.51,0.49,2
6.7,2.66,-2.35,-4.11,8.51,3.41,0.95,0.41,0.12,-119.89,-26.07,0.18,2
10.43,4.51,-1.6,-4.04,8.51,3.25,0.97,0.38,0.08,-120.82,-29.1,0.37,2
13.37,6.43,-1.72,-4.11,8.55,2.82,1.01,0.35,0.01,-127.13,-34.26,2.56,2
17.14,8.39,0.47,-4.23,8.59,2.94,0.99,0.4,0.03,-130.87,-42.4,5.63,2
13.88,7.8,0.5,-4.27,8.7,2.51,0.96,0.38,0.08,-130.95,-45.88,10.85,2
13.8,11.14,2.62,-4.31,9.06,2.19,1.01,0.37,0.08,-131.48,-40.35,13.36,2
10.74,11.14,1.92,-4.58,9.45,1.8,1.01,0.35,0.12,-126.76,-39.18,7.2,2
12.74,11.61,1.05,-4.47,9.45,1.72,1.0,0.35,0.06,-123.85,-37.86,4.75,2
