d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-8.82,-8.7,-16.16,-5.33,6.08,1.56,0.2,0.39,0.31,153.1,95.57,-3.15,10
-5.88,-11.53,-16.35,-4.55,8.15,1.52,0.56,0.65,0.2,148.38,70.73,25.96,10
-2.62,-11.61,-19.06,-3.45,14.94,2.78,1.99,0.24,0.17,174.27,82.53,7.43,10
8.27,-7.8,-16.27,-3.64,17.57,1.92,1.54,0.9,0.08,136.7,92.76,-37.85,10
20.04,1.92,-1.21,-3.13,13.45,1.45,0.92,0.66,0.35,48.42,22.37,-14.65,10
20.04,0.11,3.21,-1.84,5.02,1.88,0.8,0.54,0.08,16.09,-8.62,-20.89,10
20.04,12.74,-4.9,-1.96,4.7,2.51,0.27,0.08,0.01,79.94,-42.55,-12.0,10
12.82,11.33,16.86,-4.15,7.41,2.66,0.67,0.64,0.49,51.25,25.21,16.7,10
0.5,5.53,16.35,-4.86,9.29,2.58,0.91,0.42,0.31,81.14,26.34,-4.18,10
-4.55,6.31,13.1,-3.37,10.78,2.19,0.86,0.56,0.08,120.46,56.17,-9.64,10
-10.74,6.55,7.92,-2.47,9.45,2.98,0.72,0.42,0.05,152.18,62.65,-27.6,10
-12.74,3.09,3.13,-1.17,7.41,3.72,0.61,0.5,0.19,143.68,54.82,-23.71,10
-12.74,0.35,-2.74,0.5,5.29,2.82,0.57,0.38,0.2,95.09,31.07,0.19,10
-13.84,-2.43,-5.72,-2.0,4.11,2.19,0.41,0.17,0.16,56.52,23.59,1.03,10
-15.21,-7.29,-9.49,-3.84,2.74,1.84,0.22,0.08,0.19,50.28,29.74,3.01,10
-13.65,-9.88,-11.37,-3.92,3.8,1.64,0.3,0.34,0.35,42.49,32.5,7.48,10
-12.51,-13.69,-14.98,0.66,15.65,4.98,1.43,0.88,0.35,74.78,52.79,55.09,10
-12.23,-15.53,-17.25,-2.66,20.04,9.92,1.99,0.42,0.13,252.42,178.35,-69.32,10
0.27,-16.55,-19.73,-2.23,20.04,5.84,0.93,1.57,0.77,23.61,46.28,-15.87,10
6.47,-15.65,-17.41,1.05,13.29,4.58,1.59,0.47,0.09,83.57,-5.87,5.66,10
14.82,-5.21,-8.94,0.7,2.82,7.33,0.98,0.17,0.3,58.7,45.92,-21.79,10
20.04,0.74,1.29,-6.86,7.25,9.53,0.62,0.27,0.2,54.69,61.75,-2.0,10
20.04,1.29,-5.96,-3.56,5.37,5.13,0.44,0.35,0.24,102.79,78.48,-28.07,10
20.04,9.29,11.17,0.54,7.96,2.62,0.26,0.47,0.29,121.47,76.51,-27.52,10
9.1,3.96,16.04,3.05,6.7,1.09,0.42,0.78,0.4,124.46,60.66,23.23,10
1.21,5.76,14.35,0.27,9.33,-1.09,1.52,0.48,0.17,138.95,60.92,34.7,10
-5.64,7.76,8.23,-1.25,11.33,-2.62,1.09,0.59,0.14,157.98,70.28,3.72,10
-20.08,4.58,-2.82,-4.39,13.61,-2.78,0.88,0.65,0.21,128.21,59.97,-11.51,10
-20.08,-2.86,-8.51,-2.86,11.37,0.43,0.87,0.48,0.25,122.06,58.85,-17.06,10
-16.74,-5.33,-10.27,-2.0,7.72,2.98,0.61,0.48,0.25,136.69,69.07,-7.47,10
-11.17,-5.72,-12.78,-2.27,5.33,2.0,0.47,0.37,0.33,149.2,75.08,-11.14,10
-9.96,-7.8,-12.67,-4.51,5.49,2.15,0.59,0.57,0.35,155.1,91.22,-16.2,10
-11.06,-10.7,-18.31,-2.9,10.55,1.88,0.42,0.57,0.39,157.26,124.28,-13.36,10
-3.33,-11.25,-20.08,-1.6,16.9,0.19,0.89,0.78,0.72,176.89,73.2,14.27,10
11.06,-7.29,-18.0,-3.88,12.23,0.03,1.99,0.08,0.2,150.78,30.89,-22.7,10
19.96,1.45,-2.27,-5.45,10.08,3.13,0.66,1.0,0.01,62.52,40.08,-29.46,10
19.49,1.76,3.6,-4.07,10.43,2.78,1.07,1.03,0.35,28.22,48.53,-30.05,10
20.04,8.11,-2.31,-5.21,11.8,0.86,1.7,0.42,-1.55,107.44,71.85,-45.25,10
8.74,5.21,20.04,-6.7,10.23,1.49,0.97,0.49,0.22,147.76,67.53,3.27,10
0.62,1.56,18.98,-5.41,8.51,3.21,0.69,0.7,0.06,149.56,54.74,4.46,10
-1.25,5.21,11.41,-2.94,5.29,1.72,0.59,0.44,0.03,133.86,63.85,2.08,10
-9.29,5.13,5.72,0.94,5.45,2.03,0.32,0.39,0.07,128.1,62.19,-13.2,10
-13.06,2.07,0.98,-2.03,5.76,1.92,0.44,0.26,0.31,92.15,51.88,-11.08,10
-13.8,-1.21,-3.02,-3.68,5.06,1.88,0.44,0.27,0.36,93.97,48.97,-27.17,10
-11.37,-4.94,-8.78,-3.76,3.68,1.45,0.29,0.27,0.26,97.39,51.99,-19.75,10
-12.12,-8.62,-12.39,-2.23,4.15,0.7,0.41,0.7,0.0,99.09,65.57,-1.65,10
-11.06,-14.9,-15.72,0.15,13.25,2.03,1.49,0.83,0.97,132.3,55.4,73.75,10
-15.76,-20.08,-18.94,-2.86,20.04,7.25,1.99,0.62,0.05,252.42,133.67,-73.63,10
-3.37,-20.08,-20.08,-2.54,20.04,6.55,1.15,0.74,0.68,-25.18,2.43,24.79,10
12.82,-13.25,-15.88,4.15,15.92,12.51,1.4,0.68,0.22,54.71,-1.49,24.76,10
20.04,-5.29,4.62,-5.84,9.33,19.37,0.93,0.57,0.07,41.04,48.95,-29.94,10
19.41,-4.82,-4.47,1.37,6.35,7.64,0.95,0.34,0.13,91.15,85.76,-41.04,10
20.04,5.37,0.27,-2.31,6.82,2.58,0.7,0.39,0.05,144.69,90.76,-28.0,10
15.61,4.78,13.18,0.5,7.25,2.62,0.56,0.74,0.04,124.77,58.42,12.23,10
1.01,5.49,8.0,0.47,6.43,1.84,0.6,0.28,0.03,69.91,38.77,34.25,10
-8.35,8.31,3.29,0.74,6.98,-1.25,0.61,0.18,0.16,82.19,30.42,36.74,10
-15.37,5.21,-1.45,0.03,8.94,-2.27,1.13,0.3,0.58,73.14,29.34,17.14,10
-16.82,1.49,-6.59,-1.68,10.27,0.9,0.82,0.55,0.41,97.6,58.59,-5.53,10
-15.84,-1.76,-7.57,-3.05,9.41,2.07,0.54,0.42,0.15,143.76,67.2,13.89,10
-15.41,-7.37,-12.94,-1.76,6.86,2.47,0.39,0.28,0.23,162.45,65.36,4.83,10
-9.25,-9.72,-17.57,0.78,8.15,2.11,0.44,0.54,0.17,129.97,55.09,-2.65,10
-4.94,-14.47,-16.82,0.07,15.14,2.51,1.93,0.3,0.15,106.77,67.89,-18.04,10
3.56,-15.21,-12.7,-1.49,15.02,1.37,0.98,0.73,0.1,75.35,39.05,2.99,10
20.04,-8.15,-5.29,-2.94,12.51,1.37,0.94,0.65,0.03,34.31,8.64,3.27,10
20.04,-4.9,5.88,-1.96,10.74,2.39,1.03,0.82,0.18,5.78,7.86,-17.2,10
20.04,0.74,-6.78,-2.78,11.33,2.23,1.11,0.53,0.27,47.18,29.62,-36.18,10
20.04,3.17,14.27,-3.13,11.61,1.01,1.13,0.49,0.33,98.78,43.98,-21.99,10
8.43,2.66,18.24,-2.94,10.82,0.62,0.96,0.49,0.33,116.84,46.92,-18.91,10
3.33,3.68,13.45,-2.19,10.0,0.86,0.71,0.62,0.16,126.81,33.63,-14.55,10
