d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
3.41,12.16,1.17,-4.27,-3.8,3.92,1.05,0.3,0.07,-79.14,11.37,-8.32,7
4.35,12.59,1.01,-2.94,-3.68,4.55,1.01,0.31,0.09,-96.18,5.95,-2.04,7
4.98,12.39,0.54,0.74,-3.29,3.56,0.95,0.31,0.06,-103.23,-3.27,1.57,7
4.55,11.17,0.58,2.62,-3.6,2.62,0.99,0.26,0.03,-108.71,-7.79,6.69,7
3.72,10.35,0.03,3.96,-2.78,2.82,1.04,0.29,0.07,-98.75,0.26,6.21,7
3.41,9.76,0.43,4.78,-3.45,2.27,1.04,0.29,0.04,-95.04,7.01,6.3,7
3.72,9.21,0.94,3.37,-4.62,2.23,1.04,0.25,0.05,-97.77,11.5,3.85,7
3.92,8.23,-1.52,4.86,-6.15,2.47,1.02,0.36,0.06,-110.11,12.62,14.36,7
3.92,7.6,-1.45,6.0,-7.6,1.92,0.94,0.39,0.12,-124.69,7.18,31.37,7
4.31,7.53,-1.01,5.33,-8.35,0.78,0.93,0.32,0.09,-134.34,-6.36,37.76,7
4.15,7.92,0.58,5.33,-8.82,-1.01,0.98,0.23,0.03,-148.69,-6.81,36.67,7
3.68,8.59,0.47,6.27,-7.68,-2.23,0.94,0.19,0.04,-157.9,-10.59,37.11,7
3.21,9.25,0.35,6.66,-6.59,-4.7,0.99,0.22,0.07,-159.75,-19.5,43.6,7
3.17,9.84,0.31,6.0,-5.6,-7.02,1.06,0.11,0.1,-170.14,-26.68,53.82,7
3.25,10.47,0.23,3.84,-4.51,-8.74,1.02,0.16,0.16,-156.21,-30.87,55.42,7
3.84,10.94,0.19,3.49,-2.86,-9.13,0.98,0.08,0.17,-148.05,-45.8,67.08,7
4.27,11.72,0.07,2.03,2.78,-12.23,0.93,0.01,0.06,-150.9,-59.45,76.26,7
4.11,11.72,0.0,-8.04,12.47,-12.98,0.98,0.05,0.1,-155.27,-64.18,75.87,7
3.6,11.1,0.07,-17.92,14.9,-9.21,0.97,0.12,0.16,-149.36,-65.61,82.07,7
3.8,11.1,0.11,-17.02,16.59,-7.6,0.95,0.19,0.27,-134.61,-50.21,83.02,7
4.23,11.14,0.03,-10.31,17.69,-1.17,0.86,0.34,0.49,-113.43,-51.21,72.63,7
4.39,11.25,0.19,-12.47,20.04,1.13,0.91,0.35,0.56,-88.31,-38.44,61.37,7
