d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.74,9.61,0.78,-3.8,8.9,2.9,0.97,0.23,0.28,0.31,8.73,-18.78,4
2.86,9.96,-1.01,-3.21,9.06,2.9,1.0,0.23,0.28,1.16,8.51,-14.56,4
3.02,10.74,-1.09,-2.54,10.0,2.86,1.1,0.3,0.2,-4.76,5.17,-7.56,4
2.94,10.86,0.7,-2.54,11.1,2.78,1.2,0.38,0.08,-9.38,-2.51,0.26,4
3.64,11.72,0.35,-2.86,12.59,3.45,1.17,0.51,0.06,-22.56,-20.89,0.78,4
3.25,10.98,0.47,-2.03,10.94,2.58,1.02,0.19,0.07,12.66,-10.08,0.47,4
2.51,10.39,0.74,-1.72,10.86,1.8,1.17,0.26,0.12,38.72,23.11,5.21,4
2.78,8.82,1.29,-4.94,10.66,0.98,1.02,0.45,0.13,26.75,11.84,6.59,4
2.86,8.55,1.72,-2.9,9.17,0.5,0.92,0.32,0.1,19.17,0.24,15.39,4
2.47,9.21,2.0,-2.43,9.37,0.07,0.88,0.34,0.13,18.79,0.01,7.88,4
2.03,10.12,2.03,-2.82,9.25,0.19,0.96,0.37,0.12,11.78,-10.41,0.07,4
0.98,10.12,2.39,-2.54,9.06,0.15,0.94,0.37,0.14,11.28,-14.68,0.94,4
0.43,9.45,2.94,-2.39,8.66,0.11,0.88,0.37,0.14,12.73,-16.0,-1.74,4
0.98,9.21,2.47,-2.66,8.51,0.19,0.87,0.34,0.12,9.17,-15.25,-3.95,4
0.78,9.25,2.47,-2.62,9.06,0.15,0.91,0.35,0.1,0.7,-11.18,-7.49,4
0.94,9.45,2.58,-3.17,9.72,0.54,0.95,0.37,0.08,-4.75,-10.09,-6.9,4
1.52,9.21,2.03,-3.53,10.15,0.62,0.98,0.34,0.08,-1.53,-5.73,-5.2,4
1.56,9.13,1.76,-3.41,10.31,1.13,1.0,0.33,0.06,-1.39,-1.46,-4.14,4
2.11,9.02,1.52,-3.33,10.39,1.01,0.99,0.35,0.04,-5.94,-6.76,3.63,4
