d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
0.94,6.23,-4.27,-10.19,7.96,18.78,0.95,0.35,0.0,-17.4,-9.35,0.49,8
-2.19,4.04,-6.39,1.76,10.59,20.04,0.77,0.27,0.01,-9.64,-3.35,5.89,8
1.25,0.19,-11.49,4.9,9.21,20.04,0.71,0.27,0.0,-20.53,7.7,14.41,8
3.56,1.49,-5.13,5.53,10.04,20.04,0.87,0.4,0.15,-40.38,3.18,17.77,8
4.66,0.35,-6.62,1.8,8.15,16.47,1.31,0.47,0.19,-21.5,3.88,12.46,8
5.72,-1.6,-5.6,-1.52,6.08,11.17,1.17,0.37,0.04,21.97,-4.55,15.83,8
0.15,0.62,1.37,-3.17,5.17,8.78,1.02,0.37,0.09,19.73,10.63,9.29,8
2.54,0.82,10.27,0.35,3.72,6.23,0.79,0.28,0.18,-5.51,11.03,-3.29,8
7.1,4.31,18.08,3.8,2.07,1.01,0.77,0.24,0.06,-19.22,-12.9,-1.98,8
12.16,8.47,20.04,0.78,2.54,0.27,0.83,0.32,0.08,-1.2,-27.11,5.69,8
8.43,10.51,20.04,-5.02,1.01,-1.45,0.87,0.28,0.09,24.2,-19.45,7.63,8
2.23,8.31,20.04,-3.02,0.66,-2.74,0.96,0.31,0.01,42.29,-3.44,-9.78,8
-8.9,7.29,20.04,0.07,-1.25,-4.7,1.07,0.36,0.03,37.64,12.9,-23.33,8
-5.84,4.43,19.41,-2.07,0.15,-1.72,1.2,0.34,0.12,29.62,14.6,-16.71,8
-1.01,3.92,11.61,-3.13,2.39,5.37,1.13,0.41,0.16,12.23,-2.23,0.85,8
1.45,4.23,7.06,0.86,5.49,15.1,0.95,0.37,0.06,-4.82,-8.4,2.43,8
1.84,4.74,4.07,-7.6,7.76,14.63,0.85,0.35,0.01,-18.05,-11.54,6.75,8
2.31,4.62,0.23,-10.7,11.96,16.43,0.78,0.31,0.0,-21.21,-12.77,14.79,8
2.15,3.72,-5.53,5.76,12.47,20.04,0.82,0.33,0.0,-30.34,-12.17,21.62,8
0.74,2.0,-10.7,0.19,10.7,20.04,0.96,0.36,0.06,-45.43,-5.32,19.35,8
1.01,1.17,-8.11,-4.35,11.61,20.04,1.08,0.38,0.16,-45.7,0.27,14.63,8
6.35,0.74,-10.7,-7.64,11.1,20.04,1.21,0.41,0.2,-25.49,1.79,6.66,8
7.41,0.23,0.47,-8.86,9.02,15.84,1.15,0.32,0.02,3.24,4.28,3.09,8
3.96,0.58,6.27,-10.19,7.76,11.57,1.0,0.28,0.03,0.73,25.23,-7.33,8
9.29,2.31,4.66,-8.19,6.98,6.94,0.72,0.27,0.12,-19.63,12.27,-8.55,8
10.35,7.17,16.86,-1.25,5.53,2.15,0.76,0.28,0.02,-29.08,-8.97,-1.39,8
11.1,7.21,20.04,5.29,1.56,-1.01,0.91,0.3,0.07,-12.21,-15.52,10.72,8
12.04,6.47,20.04,5.68,0.47,0.74,1.0,0.27,0.07,20.38,3.75,0.3,8
7.1,8.74,20.04,-3.05,2.35,0.35,1.06,0.3,0.06,35.2,14.63,-13.04,8
2.43,8.51,14.43,-3.72,-1.13,-3.72,1.13,0.34,0.12,32.74,13.66,-11.62,8
-5.17,5.17,18.47,-5.68,0.03,-1.76,1.09,0.37,0.08,25.13,11.06,-12.28,8
0.94,3.45,14.59,-4.04,2.74,4.35,0.99,0.32,0.05,12.1,7.47,-11.02,8
1.05,3.33,8.11,-1.88,3.33,11.72,0.89,0.28,0.04,6.23,6.77,-8.93,8
1.21,3.92,2.98,-4.78,3.64,10.12,0.77,0.31,0.06,-2.98,2.24,6.21,8
0.82,3.02,0.82,-2.78,9.13,13.8,0.82,0.26,0.08,-11.61,-2.9,17.3,8
0.11,2.47,-3.84,6.51,9.06,19.1,0.97,0.35,0.01,-25.19,-3.67,11.83,8
0.78,2.03,-7.68,5.17,10.12,20.04,1.07,0.42,0.07,-32.3,-12.48,13.49,8
0.03,-1.01,-9.29,6.39,10.04,20.04,1.17,0.41,0.11,-20.62,-15.72,18.03,8
4.23,-1.17,-8.35,3.29,8.55,20.04,1.06,0.29,0.04,12.28,3.72,2.8,8
8.86,0.98,1.01,-1.52,7.57,17.76,1.01,0.29,0.05,17.94,18.89,-12.07,8
4.9,0.27,5.64,-2.19,6.31,14.31,0.85,0.25,0.13,0.3,16.57,-15.88,8
4.74,0.54,7.45,0.98,5.13,8.7,0.75,0.25,0.14,-15.11,-4.23,-9.34,8
9.92,3.05,10.9,-1.56,3.84,3.96,0.82,0.28,0.02,-20.22,-17.28,0.98,8
11.33,6.15,17.18,0.5,1.76,0.23,1.01,0.34,0.07,-5.37,-13.11,3.06,8
8.27,7.72,20.04,0.19,0.5,-1.84,1.09,0.34,0.02,18.03,-3.15,-1.43,8
7.41,9.21,20.0,-2.39,0.7,-2.98,1.17,0.34,0.03,39.29,1.57,-5.3,8
0.03,7.33,20.04,-3.76,0.11,-2.7,1.07,0.37,0.06,39.68,3.36,-9.03,8
-2.0,5.57,20.04,-4.62,1.64,3.56,0.93,0.32,0.07,22.3,-1.07,-11.31,8
2.07,4.39,12.19,-2.11,2.31,8.27,0.89,0.28,0.08,9.33,-1.79,-9.62,8
0.0,2.74,10.51,-2.51,1.68,13.29,0.85,0.3,0.03,4.54,0.65,-3.48,8
1.84,2.7,7.57,-3.33,1.37,15.96,0.87,0.33,0.01,-1.2,-7.47,7.92,8
3.25,2.43,2.51,-8.51,2.47,14.16,0.94,0.32,0.05,-2.8,-6.92,14.65,8
2.54,4.66,-1.64,6.04,9.1,20.04,1.05,0.4,0.05,-21.34,-6.79,16.02,8
-2.07,3.29,-8.08,7.45,9.17,20.04,1.14,0.43,0.05,-38.89,-10.0,13.55,8
-1.09,0.15,-10.59,11.33,7.57,20.04,1.09,0.39,0.09,-30.48,-3.89,10.13,8
4.74,2.07,-5.17,5.49,8.23,19.45,1.02,0.29,0.02,-10.72,2.63,7.55,8
9.57,1.01,0.74,-1.01,7.57,15.69,0.94,0.29,0.05,-11.57,13.48,0.92,8
5.6,0.19,2.66,-1.76,5.96,10.59,0.77,0.2,0.1,-22.34,8.82,-3.53,8
2.66,1.88,6.82,-2.03,4.23,5.8,0.7,0.24,0.04,-30.16,-1.3,-3.27,8
5.96,5.25,13.69,0.94,2.82,1.37,0.89,0.27,0.08,-25.57,-14.15,1.19,8
7.29,5.88,20.04,0.43,1.37,0.35,1.16,0.31,0.07,2.71,-7.2,2.34,8
6.19,5.21,20.04,0.15,0.86,-1.45,1.2,0.34,0.08,33.74,2.91,2.74,8
6.39,4.55,20.04,-2.47,-2.39,-2.98,1.11,0.35,0.1,27.12,2.33,-3.32,8
3.76,4.66,20.04,-2.54,0.62,0.03,0.96,0.3,0.08,7.19,0.79,-13.16,8
3.76,3.8,15.76,-1.01,0.5,4.74,0.85,0.24,0.01,2.16,4.31,-15.36,8
1.8,3.6,13.57,-1.45,1.29,6.9,0.82,0.26,0.03,8.58,7.32,-8.0,8
1.88,3.8,10.35,0.15,3.33,8.82,0.81,0.32,0.02,14.88,3.57,2.14,8
0.86,4.58,5.72,0.39,5.96,13.29,0.96,0.39,0.02,11.42,-1.9,8.56,8
0.31,3.72,1.72,1.33,4.58,16.67,1.17,0.39,0.0,3.52,1.24,7.27,8
0.35,3.13,-1.68,9.1,4.78,19.37,1.16,0.39,0.03,0.23,3.91,6.58,8
-2.47,1.45,-6.59,6.39,9.17,20.04,1.03,0.32,0.03,1.0,0.7,5.85,8
0.86,-2.31,-10.63,5.29,9.29,20.04,0.91,0.28,0.0,-2.66,3.07,-1.83,8
4.58,-2.86,-6.15,9.02,7.1,20.04,0.84,0.3,0.01,-11.08,2.26,-4.3,8
7.6,0.03,1.05,5.33,7.02,17.65,0.85,0.28,0.02,-10.76,0.56,-3.61,8
5.02,-1.68,1.72,1.17,7.02,13.25,0.93,0.29,0.06,-7.69,0.77,-3.21,8
0.03,-2.0,1.76,-1.05,6.15,7.72,0.96,0.31,0.08,-10.24,-2.1,-6.99,8
5.49,0.82,6.66,0.98,4.51,3.92,1.01,0.32,0.03,-11.29,-7.13,-7.89,8
9.61,3.76,15.76,0.03,2.51,1.21,1.1,0.35,0.04,-1.82,-10.79,-4.85,8
9.76,3.96,20.04,0.03,0.03,-3.25,1.13,0.36,0.01,19.81,-9.38,3.21,8
4.62,5.21,20.04,-4.9,-2.27,-4.43,0.98,0.32,0.0,32.42,-7.24,6.26,8
4.55,7.45,20.04,-5.09,-1.49,1.29,0.86,0.28,0.0,31.27,-3.16,-1.03,8
-1.64,5.17,17.84,-1.17,0.74,2.74,0.8,0.26,0.0,29.24,3.75,-9.72,8
-2.7,4.9,18.04,0.86,-1.13,3.45,0.79,0.27,0.0,28.63,9.26,-15.33,8
-2.94,4.86,13.96,0.78,0.62,6.62,0.86,0.31,0.05,21.93,7.7,-10.86,8
0.86,5.25,9.06,0.47,0.31,8.98,1.09,0.39,0.01,12.46,6.22,-3.17,8
1.52,5.02,5.45,-1.33,1.41,11.88,1.32,0.48,0.01,-1.29,-5.81,4.39,8
0.19,3.92,1.49,-8.94,6.78,13.92,1.2,0.44,0.02,1.02,-12.51,13.31,8
0.43,2.47,-1.96,0.15,7.76,19.77,1.0,0.38,0.0,3.82,-11.11,15.42,8
0.86,0.9,-7.17,4.55,7.64,20.04,0.8,0.23,0.06,-8.18,-3.72,3.38,8
5.17,-3.21,-5.17,9.13,4.58,20.04,0.67,0.22,0.08,-16.44,1.4,0.14,8
7.53,0.35,-1.05,6.86,4.31,20.04,0.81,0.29,0.07,-7.88,12.69,1.81,8
5.92,0.39,0.82,1.56,4.15,19.02,1.04,0.3,0.03,0.58,12.6,0.86,8
1.01,-1.76,1.09,-2.07,4.82,15.49,1.08,0.31,0.12,-4.69,4.86,-5.27,8
2.0,0.62,2.43,-1.96,4.66,10.98,1.13,0.37,0.14,-16.89,-2.97,-4.54,8
4.27,1.84,6.78,-1.21,4.07,7.1,1.14,0.4,0.06,-25.6,-3.33,-1.18,8
5.8,2.9,16.98,1.01,2.23,2.62,1.0,0.34,0.06,-24.34,-5.11,6.34,8
7.41,3.33,20.04,0.03,0.27,0.11,0.78,0.22,0.12,-6.69,-9.34,3.69,8
8.82,8.9,20.04,-2.19,0.54,-1.17,0.75,0.27,0.08,10.52,-2.92,5.26,8
0.39,7.17,20.04,-3.25,0.43,-1.29,0.84,0.36,0.02,17.07,-3.01,3.08,8
-8.66,5.64,20.04,-3.53,0.31,0.11,1.0,0.37,0.02,13.84,-2.57,-9.23,8
-2.98,4.58,15.84,0.54,0.07,2.94,1.13,0.37,0.04,12.47,6.92,-16.92,8
1.45,3.21,10.59,0.43,0.94,9.57,1.19,0.41,0.03,16.3,13.12,-11.7,8
3.29,2.74,5.84,1.72,1.09,17.33,1.07,0.39,0.02,16.11,6.21,-1.88,8
1.01,1.92,2.66,-1.92,0.43,11.96,0.92,0.3,0.0,8.79,2.02,2.66,8
0.15,0.9,0.54,-7.29,8.39,13.69,0.8,0.3,0.03,0.44,1.17,4.09,8
0.11,0.15,-3.29,-1.41,8.82,17.73,0.82,0.28,0.01,-10.95,-2.31,8.6,8
0.58,0.07,-6.04,9.84,5.45,20.04,0.95,0.27,0.0,-14.73,2.42,12.92,8
2.54,-1.33,-5.96,10.86,2.86,19.69,1.06,0.29,0.01,-14.95,5.99,12.98,8
5.33,2.03,-1.33,0.62,3.29,17.8,1.01,0.31,0.06,-7.82,1.12,7.88,8
7.25,0.27,1.49,0.86,3.21,15.96,1.05,0.33,0.06,-9.31,-5.26,2.68,8
3.29,0.5,3.64,0.94,3.17,13.02,1.02,0.34,0.06,-18.33,-9.9,-5.72,8
6.31,2.43,7.17,1.01,2.74,9.37,0.96,0.31,0.02,-22.5,-10.73,-8.07,8
8.04,3.96,12.86,1.41,2.47,6.62,0.88,0.34,0.08,-16.95,-12.61,-1.82,8
8.55,6.0,18.04,2.58,1.92,4.55,0.87,0.33,0.07,-4.5,-15.12,4.87,8
4.9,7.6,20.04,3.49,0.9,2.07,0.87,0.31,0.03,7.75,-10.51,7.7,8
0.47,7.64,20.04,1.68,0.07,0.9,0.93,0.32,0.06,11.37,-5.76,0.97,8
-2.9,6.23,20.04,-1.92,-1.41,-3.76,1.12,0.36,0.11,17.33,0.45,-14.01,8
-1.8,4.55,15.02,-6.55,-1.13,-3.84,1.24,0.39,0.09,30.3,5.69,-16.73,8
0.98,3.68,14.67,-4.82,2.94,2.54,1.01,0.38,0.04,32.93,5.52,-15.39,8
0.43,3.49,11.25,-1.68,5.21,7.53,0.87,0.32,0.0,22.62,-6.88,-14.44,8
2.15,3.8,8.31,-2.7,5.17,14.51,0.83,0.25,0.0,10.91,1.19,-12.25,8
