d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
8.55,3.09,-4.51,-1.25,10.63,2.78,0.98,0.21,0.28,7.62,-33.09,58.52,11
10.15,2.66,-5.09,-1.84,10.74,1.8,0.95,0.26,0.27,11.05,-20.59,42.08,11
10.63,2.9,-5.25,0.98,10.66,1.84,0.94,0.31,0.28,11.97,-14.37,30.55,11
10.12,3.09,-4.98,-1.56,10.0,1.6,0.95,0.35,0.28,6.91,-6.2,13.69,11
9.45,3.68,-5.25,-2.03,10.0,1.13,0.97,0.33,0.29,5.33,0.96,0.65,11
9.72,3.96,-5.41,-1.33,10.19,1.37,0.93,0.29,0.27,8.0,5.21,-14.54,11
9.88,3.84,-5.25,-1.13,9.68,1.88,0.92,0.33,0.3,4.81,9.95,-24.22,11
8.43,3.76,-4.94,0.66,9.76,1.88,0.96,0.29,0.27,5.13,15.42,-32.91,11
8.7,3.64,-5.02,0.86,10.0,1.41,0.97,0.26,0.25,2.46,18.34,-40.68,11
9.49,3.68,-4.94,-1.33,10.63,1.37,0.99,0.22,0.24,-3.18,22.87,-48.36,11
8.78,3.53,-5.02,0.9,10.59,1.52,0.99,0.19,0.23,-5.53,25.24,-53.68,11
8.94,3.56,-4.66,0.62,10.47,1.76,1.0,0.14,0.2,-10.58,27.01,-59.48,11
9.84,3.33,-4.04,0.62,10.47,1.68,0.97,0.11,0.21,-10.95,30.41,-64.89,11
8.94,3.64,-4.35,0.82,10.31,1.96,0.98,0.09,0.22,-9.16,35.02,-68.23,11
9.29,3.64,-4.39,0.31,10.04,1.76,0.99,0.03,0.17,-5.96,37.03,-71.64,11
8.94,3.64,-4.35,0.39,10.15,1.6,1.03,0.01,0.15,-3.73,38.32,-69.8,11
8.74,3.49,-4.23,-1.13,10.04,1.45,1.03,0.04,0.14,-3.42,38.74,-69.46,11
8.74,3.56,-4.15,0.94,9.37,1.33,0.99,0.09,0.11,-2.73,37.03,-64.42,11
8.11,3.49,-4.15,0.58,9.29,1.88,1.0,0.11,0.11,-1.75,35.18,-56.94,11
8.74,3.8,-4.39,-1.45,9.02,1.33,0.96,0.14,0.07,1.17,34.74,-50.94,11
8.59,3.53,-3.8,-1.84,8.35,1.29,0.88,0.18,0.0,2.63,33.93,-42.13,11
7.49,3.02,-2.51,-1.76,8.82,1.45,1.0,0.34,0.08,-4.15,26.98,-31.59,11
7.37,3.13,0.35,-1.92,10.66,1.37,1.21,0.37,0.07,-11.86,9.4,-29.1,11
12.63,3.92,0.98,-2.78,11.57,2.78,1.11,0.33,0.04,-12.18,8.85,-32.06,11
11.57,3.09,-2.27,-2.78,9.49,3.64,0.95,0.29,0.06,-2.05,15.7,-30.33,11
8.31,2.47,-1.76,-2.11,8.9,3.96,0.94,0.37,0.05,-2.03,10.98,-23.02,11
7.84,2.19,-1.92,-2.43,9.13,3.29,1.0,0.34,0.0,-4.47,4.5,-14.99,11
8.78,1.84,-1.56,-2.58,9.45,2.7,1.0,0.29,0.0,4.02,6.65,-9.43,11
9.37,1.96,-1.96,-2.43,9.72,2.78,0.96,0.36,0.1,7.42,5.34,-3.32,11
10.59,2.07,-1.49,-2.43,10.08,2.43,0.91,0.35,0.09,3.05,4.51,-3.98,11
10.59,2.39,-1.45,-2.11,9.8,2.66,0.94,0.36,0.1,-3.65,2.1,-7.75,11
9.88,2.62,-1.45,-1.96,9.64,3.02,0.98,0.37,0.07,-2.42,0.26,-5.34,11
9.8,2.82,-1.76,-2.39,9.68,3.02,0.95,0.36,0.07,3.48,2.96,-3.22,11
9.33,2.51,-1.96,-2.62,9.64,3.09,0.96,0.36,0.08,5.84,3.19,-2.04,11
9.49,2.54,-1.72,-2.62,9.64,3.09,0.96,0.37,0.1,2.94,2.31,0.69,11
9.72,2.35,-1.64,-2.31,9.84,2.94,0.95,0.37,0.08,2.97,1.11,1.95,11
10.12,2.51,-1.68,-1.92,9.61,2.94,0.95,0.36,0.08,2.3,0.21,2.4,11
