d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-8.19,5.53,-5.64,-2.27,5.09,0.5,0.66,0.35,0.11,131.68,24.92,0.74,10
-3.37,2.98,-5.02,-1.52,6.43,1.21,0.82,0.22,0.27,129.13,20.21,7.21,10
-4.11,0.94,-7.49,-1.09,8.78,1.76,0.78,0.21,0.21,140.61,25.04,0.23,10
-6.82,-3.33,-10.86,0.74,11.57,1.68,1.13,0.3,0.02,162.93,41.4,2.21,10
-7.17,-8.66,-14.55,0.5,13.1,0.11,1.36,0.31,0.1,159.72,69.27,-29.46,10
-5.96,-10.47,-15.76,-1.21,12.59,0.35,1.4,0.34,0.18,124.41,62.98,-43.99,10
-2.54,-11.37,-16.12,-2.47,11.37,0.62,1.42,0.29,0.19,74.19,31.85,-3.0,10
3.72,-12.04,-15.53,-5.8,10.78,4.27,1.21,0.23,0.01,47.0,4.14,7.85,10
8.39,-10.9,-12.12,-6.15,9.64,5.06,0.99,0.16,0.09,65.07,12.1,1.54,10
13.25,-10.9,-8.19,-6.94,8.55,4.58,0.73,0.12,0.12,94.85,27.6,-22.52,10
18.98,-9.02,-2.03,-5.29,7.45,4.23,0.59,0.12,0.16,109.98,35.63,-30.42,10
13.37,-7.02,-9.41,0.74,7.02,4.04,0.63,0.22,0.12,121.23,47.5,-24.62,10
20.04,0.58,0.82,-4.43,9.88,5.41,0.73,0.26,0.05,125.68,56.52,-19.91,10
9.17,4.74,16.2,5.02,9.53,7.45,1.25,0.46,0.19,89.98,42.39,1.38,10
-1.37,4.58,19.8,1.88,13.06,4.62,1.34,0.51,0.11,94.64,45.3,10.0,10
-11.02,2.78,20.04,-1.49,13.57,2.0,1.08,0.49,0.25,116.92,27.2,1.68,10
-15.92,4.62,20.04,-1.09,13.14,1.88,1.19,0.56,0.27,137.68,14.92,-19.1,10
-14.74,5.68,15.33,-2.07,13.1,1.25,1.18,0.59,0.2,150.13,37.66,-30.75,10
-13.61,7.02,9.84,-3.25,12.31,0.39,1.0,0.6,0.14,134.74,53.27,-34.1,10
-12.94,8.11,4.23,-3.41,10.15,0.03,0.79,0.53,0.17,137.07,51.98,-22.1,10
-11.84,7.6,0.78,-3.13,8.15,0.19,0.65,0.41,0.19,157.37,50.68,-19.07,10
-8.74,7.37,-3.45,-2.82,7.06,0.9,0.64,0.38,0.19,180.38,54.66,-16.43,10
-5.72,6.27,-7.33,-2.86,7.06,1.25,0.67,0.41,0.22,192.59,57.48,-12.17,10
-3.96,5.02,-8.31,-2.86,7.84,1.13,0.62,0.42,0.21,199.37,57.43,-6.17,10
-5.06,2.78,-9.29,-2.54,9.02,0.98,0.51,0.46,0.21,198.12,59.18,0.25,10
-5.88,0.27,-13.96,-2.03,12.16,0.43,0.84,0.68,0.03,168.46,58.64,16.1,10
-5.68,-4.23,-17.65,-1.13,14.47,0.7,1.76,0.28,0.38,193.88,76.03,-10.77,10
-3.29,-8.08,-17.8,0.15,12.98,-1.09,1.34,0.42,0.24,199.32,95.27,-60.33,10
2.19,-8.39,-17.8,-1.29,11.65,-1.21,1.29,0.35,0.33,110.04,49.23,-16.99,10
8.59,-6.35,-13.57,-2.98,9.17,0.19,1.28,0.25,0.12,47.43,17.22,17.82,10
14.43,-7.29,-10.27,-4.62,7.53,0.78,0.96,0.14,0.05,45.13,18.56,13.79,10
20.04,-7.33,-4.7,-5.92,6.98,1.37,0.7,0.12,0.12,63.36,31.57,-1.2,10
20.04,-9.13,0.43,-5.41,6.15,2.31,0.52,0.07,0.14,87.81,44.72,-20.55,10
20.04,-4.07,1.6,-4.47,6.31,3.17,0.62,0.14,0.14,97.52,61.28,-10.1,10
13.69,-4.66,16.04,-3.13,8.43,3.45,1.11,0.57,0.35,92.55,69.73,10.17,10
2.47,-8.94,19.33,-2.54,13.06,2.54,1.17,0.6,0.19,90.59,36.82,24.31,10
3.68,-5.21,15.65,-1.92,16.31,1.84,1.25,0.55,0.13,105.28,2.95,31.36,10
-7.45,0.78,20.04,0.47,16.63,1.88,1.28,0.6,0.15,138.35,18.72,10.21,10
-18.04,0.43,19.84,0.15,16.23,1.41,1.13,0.62,0.11,144.6,44.0,-26.6,10
-16.2,2.07,12.39,-1.52,12.19,0.7,0.94,0.56,0.13,150.78,51.04,-44.07,10
-11.1,4.86,8.62,-3.25,9.1,0.78,0.79,0.48,0.17,143.0,52.92,-30.85,10
-6.59,6.7,4.58,-5.13,6.9,1.49,0.67,0.42,0.14,149.18,46.62,-6.79,10
