d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
5.25,5.17,1.88,-4.7,3.13,4.51,0.78,0.19,0.13,101.46,26.7,13.23,2
4.7,4.55,0.23,-2.9,1.56,3.41,0.88,0.34,0.25,120.16,36.68,30.19,2
4.0,4.35,0.54,-2.39,1.45,2.9,0.95,0.51,0.28,129.12,42.63,38.8,2
6.0,5.53,-1.37,-3.17,2.47,2.39,1.05,0.46,0.16,146.29,42.21,46.68,2
7.53,7.13,-2.07,-5.6,3.45,3.96,1.24,0.52,0.04,173.96,48.75,57.49,2
9.45,9.1,-2.0,-6.04,3.76,5.29,0.93,0.6,0.14,183.16,51.47,49.06,2
7.6,9.72,0.31,-7.6,4.62,5.84,0.98,0.45,0.14,160.42,32.09,54.16,2
6.04,10.27,2.58,-9.53,5.6,6.31,1.04,0.39,0.2,163.29,26.28,48.82,2
7.68,9.37,3.37,-11.65,5.64,6.15,0.8,0.31,0.09,157.15,26.32,33.25,2
7.13,8.66,3.37,-12.12,5.02,6.35,0.74,0.26,0.0,147.59,23.88,19.77,2
5.49,7.72,3.02,-10.78,4.43,5.29,0.88,0.17,0.01,150.81,29.82,10.13,2
5.72,7.29,2.23,-9.53,5.33,4.74,0.89,0.19,0.03,158.74,46.19,1.67,2
6.66,7.37,2.0,-7.88,5.84,4.66,0.79,0.25,0.12,138.3,35.69,0.55,2
6.55,7.25,1.6,-4.86,6.7,2.58,0.9,0.18,0.17,129.46,29.95,-12.08,2
6.55,7.64,0.23,-4.15,8.27,1.37,0.93,0.19,0.16,121.6,31.25,-25.61,2
7.84,7.84,0.82,-7.41,10.51,1.41,0.97,0.17,0.07,109.53,29.68,-29.43,2
7.25,7.33,-1.56,-6.7,11.29,1.17,1.03,0.13,0.05,121.89,35.44,-23.54,2
6.82,6.04,-1.92,-5.21,12.16,0.82,0.98,0.25,0.02,149.78,52.48,-5.17,2
5.68,4.39,0.5,-6.43,12.39,0.7,0.9,0.28,0.1,163.15,66.97,-8.92,2
8.39,2.9,0.15,-6.66,11.06,1.37,0.75,0.35,0.06,169.5,82.25,-10.82,2
7.88,2.7,2.78,-5.96,10.59,2.54,0.8,0.47,0.07,170.42,89.17,-5.5,2
20.04,6.98,4.66,-5.09,11.49,3.37,0.91,0.47,0.21,166.73,88.98,-17.01,2
15.96,8.98,3.76,-3.13,11.41,3.33,1.01,0.42,0.23,153.88,72.57,-10.1,2
16.43,15.65,2.39,-2.66,13.33,2.15,1.31,0.56,0.0,196.5,68.16,15.05,2
20.04,18.24,5.17,-2.78,14.94,0.7,1.45,0.66,0.07,198.71,64.43,3.79,2
20.04,19.73,5.88,-2.86,13.14,0.47,1.3,0.73,0.0,148.05,46.93,-6.56,2
16.31,18.27,6.0,-4.11,10.94,0.54,1.15,0.54,0.03,126.3,29.29,9.9,2
8.39,14.67,5.96,-6.08,8.51,0.82,0.98,0.37,0.06,124.42,26.18,12.89,2
3.49,9.76,3.33,-6.51,6.55,1.49,0.82,0.32,0.09,135.16,40.14,4.96,2
5.02,7.41,2.74,-5.68,5.53,1.52,0.64,0.29,0.06,140.16,44.38,-2.69,2
5.64,7.37,2.35,-4.74,5.17,1.52,0.62,0.35,0.05,137.08,41.73,3.08,2
1.05,4.82,0.03,-3.84,5.25,1.72,0.69,0.36,0.06,133.05,39.4,14.85,2
0.23,3.21,-3.37,-3.25,5.6,2.31,0.65,0.3,0.0,127.31,33.84,26.45,2
-2.86,3.13,-6.43,-3.17,6.04,2.03,0.68,0.3,0.0,126.55,33.25,24.41,2
-7.45,1.92,-9.57,-3.21,6.9,1.6,0.77,0.36,0.03,110.57,23.99,6.82,2
-12.78,-1.88,-8.39,-3.33,7.64,1.8,0.87,0.43,0.0,91.82,21.56,-2.88,2
-15.8,-3.56,-6.39,-5.33,8.9,3.09,1.02,0.47,0.03,73.63,23.91,0.35,2
-4.98,-2.94,4.58,-6.86,9.8,4.78,1.07,0.31,0.1,70.95,19.79,-1.58,2
20.04,-8.94,14.47,-5.8,13.21,4.27,1.76,0.48,0.12,62.59,12.21,-21.96,2
20.04,3.41,0.7,-5.21,15.61,3.68,1.65,0.67,0.27,91.78,61.13,-21.96,2
20.04,-8.35,13.76,-4.86,13.18,3.45,1.04,0.49,0.12,10.42,17.21,20.85,2
17.88,-6.27,5.33,-4.35,9.61,4.11,0.8,0.28,0.05,-11.0,-13.39,24.77,2
8.39,-3.09,1.01,-4.74,7.37,3.96,0.72,0.28,0.09,-6.72,-13.6,13.26,2
0.31,-1.01,-1.92,-5.68,6.59,4.43,0.62,0.3,0.19,6.59,1.19,-17.93,2
-8.98,0.31,-4.23,-5.41,5.49,4.94,0.71,0.18,0.15,31.18,19.21,-46.8,2
-20.08,-2.74,-6.74,-3.8,5.13,5.06,0.68,0.18,0.12,54.38,44.2,-44.29,2
-20.08,-2.15,-5.09,-2.11,5.37,5.6,0.65,0.23,0.08,17.69,21.83,-23.63,2
-18.27,0.03,-3.25,-2.43,6.23,5.09,0.63,0.26,0.1,-12.45,-9.43,-6.14,2
-7.49,1.84,2.51,-3.41,6.7,4.47,0.59,0.15,0.01,-29.46,-10.73,0.71,2
9.33,6.23,5.33,-3.8,8.9,3.49,1.04,0.31,0.02,-39.02,-14.66,-10.3,2
17.41,20.04,2.62,-5.09,18.39,2.9,1.99,0.58,0.12,-36.97,5.73,-21.9,2
20.04,11.88,11.76,-5.53,20.04,2.51,1.6,0.64,0.21,-25.53,18.66,2.66,2
12.19,6.9,8.74,-4.0,14.55,1.25,1.31,0.39,0.21,-62.72,-63.71,40.57,2
7.64,5.45,4.62,-5.49,10.55,3.05,1.18,0.34,0.16,-52.96,-50.32,12.84,2
9.17,8.7,4.39,-5.92,10.43,2.35,0.93,0.27,0.09,-94.37,-49.2,-2.46,2
12.78,11.41,7.37,-6.11,9.96,0.43,0.89,0.22,0.06,-98.53,-34.49,-3.33,2
11.68,9.72,8.86,-4.82,8.82,0.23,0.73,0.33,0.12,-105.15,-32.44,10.94,2
10.43,8.47,8.47,-3.96,8.35,0.9,0.74,0.33,0.11,-123.6,-46.22,19.41,2
-5.29,8.66,20.04,-4.31,8.27,1.29,0.84,0.43,0.04,-139.53,-64.1,19.74,2
20.04,8.15,8.47,-4.78,7.88,1.21,0.75,0.4,0.13,-154.58,-83.09,23.8,2
10.19,4.58,0.03,-5.06,7.45,0.98,0.94,0.41,0.23,-161.31,-97.19,41.79,2
11.61,6.35,-4.35,-7.02,8.31,0.54,1.29,0.53,0.29,-149.63,-96.81,49.47,2
10.04,7.13,-4.23,-9.17,8.19,0.54,1.0,0.34,0.2,-115.49,-67.34,32.91,2
10.04,5.76,-5.02,-9.41,8.19,1.09,0.86,0.39,0.15,-117.32,-28.28,19.01,2
7.68,4.43,-4.07,-11.06,7.72,1.33,0.83,0.4,0.06,-141.44,-17.84,0.24,2
9.45,4.7,3.8,-10.94,7.33,1.21,0.85,0.32,0.06,-179.42,-25.97,1.26,2
1.88,3.88,5.41,-10.12,6.7,1.88,0.83,0.37,0.07,-191.72,-35.65,7.76,2
0.58,5.53,3.13,-10.0,6.19,1.37,0.71,0.27,0.04,-189.73,-50.71,-1.88,2
0.86,7.76,0.31,-8.9,5.29,0.23,0.79,0.3,0.11,-185.95,-42.46,-14.74,2
8.51,11.65,-4.47,-9.61,4.7,0.23,0.86,0.43,0.05,-178.82,-26.52,-27.07,2
13.61,11.06,-3.8,-10.66,4.51,1.05,0.93,0.64,0.11,-188.6,-28.4,-42.82,2
17.22,9.76,1.41,-10.74,4.31,1.6,0.89,0.65,0.17,-204.29,-39.24,-44.4,2
7.64,7.76,2.47,-10.59,4.31,1.68,0.83,0.57,0.2,-213.87,-47.59,-35.95,2
1.92,6.31,5.02,-9.49,3.84,1.29,0.82,0.55,0.22,-206.21,-50.2,-28.57,2
-2.0,4.7,5.33,-9.61,3.37,0.07,0.75,0.46,0.21,-189.07,-47.09,-38.84,2
0.23,6.19,3.21,-9.41,3.09,0.23,0.56,0.39,0.13,-177.53,-48.58,-55.2,2
